Line	Book	Chapter	Verse	Scripture
7883	Rev 	19	10	καὶ ἔπεσον ἔμπροσθεν τῶν ποδῶν αὐτοῦ προσκυνῆσαι αὐτῷ καὶ λέγει μοι Ὅρα μή.  σύνδουλός σού εἰμι καὶ τῶν ἀδελφῶν σου τῶν ἐχόντων τὴν μαρτυρίαν τοῦ Ἰησοῦ.  τῷ θεῷ προσκύνησον ἡ γὰρ μαρτυρία τοῦ Ἰησοῦ ἐστιν τὸ πνεῦμα τῆς προφητείας 
7884	Rev 	19	11	Καὶ εἶδον τὸν οὐρανὸν ἀνεῳγμένον, καὶ ἰδού, ἵππος λευκός καὶ ὁ καθήμενος ἐπ' αὐτὸν καλούμενος πιστὸς καὶ ἀληθινός καὶ ἐν δικαιοσύνῃ κρίνει καὶ πολεμεῖ 
7885	Rev 	19	12	οἱ δὲ ὀφθαλμοὶ αὐτοῦ ὡς φλὸξ πυρός καὶ ἐπὶ τὴν κεφαλὴν αὐτοῦ διαδήματα πολλά ἔχων ὄνομα γεγραμμένον ὃ οὐδεὶς οἶδεν εἰ μὴ αὐτός 
7886	Rev 	19	13	καὶ περιβεβλημένος ἱμάτιον βεβαμμένον αἵματι καὶ καλεῖται τὸ ὄνομα αὐτοῦ ὁ λόγος τοῦ θεοῦ 
7887	Rev 	19	14	καὶ τὰ στρατεύματα ἐν τῷ οὐρανῷ ἠκολούθει αὐτῷ ἐφ' ἵπποις λευκοῖς ἐνδεδυμένοι βύσσινον λευκὸν καὶ καθαρόν 
7888	Rev 	19	15	καὶ ἐκ τοῦ στόματος αὐτοῦ ἐκπορεύεται ῥομφαία ὀξεῖα ἵνα ἐν αὐτῇ πατάσσῃ τὰ ἔθνη καὶ αὐτὸς ποιμανεῖ αὐτοὺς ἐν ῥάβδῳ σιδηρᾷ καὶ αὐτὸς πατεῖ τὴν ληνὸν τοῦ οἴνου τοῦ θυμοῦ καὶ τῆς ὀργῆς τοῦ θεοῦ τοῦ παντοκράτορος 
7889	Rev 	19	16	καὶ ἔχει ἐπὶ τὸ ἱμάτιον καὶ ἐπὶ τὸν μηρὸν αὐτοῦ τὸ ὄνομα γεγραμμένον.  Βασιλεὺς βασιλέων καὶ κύριος κυρίων 
7890	Rev 	19	17	Καὶ εἶδον ἕνα ἄγγελον ἑστῶτα ἐν τῷ ἡλίῳ καὶ ἔκραξεν φωνῇ μεγάλῃ λέγων πᾶσιν τοῖς ὀρνέοις τοῖς πετωμένοις ἐν μεσουρανήματι, Δεῦτε Καὶ συνάγεσθε εἰς τὸ δεῖπνον τοῦ μεγάλου θεοῦ 
7891	Rev 	19	18	ἵνα φάγητε σάρκας βασιλέων καὶ σάρκας χιλιάρχων καὶ σάρκας ἰσχυρῶν καὶ σάρκας ἵππων καὶ τῶν καθημένων ἐπ' αὐτῶν καὶ σάρκας πάντων ἐλευθέρων καὶ δούλων καὶ μικρῶν καὶ μεγάλων 
7892	Rev 	19	19	Καὶ εἶδον τὸ θηρίον καὶ τοὺς βασιλεῖς τῆς γῆς καὶ τὰ στρατεύματα αὐτῶν συνηγμένα ποιῆσαι πόλεμον μετὰ τοῦ καθημένου ἐπὶ τοῦ ἵππου καὶ μετὰ τοῦ στρατεύματος αὐτοῦ 
7893	Rev 	19	20	καὶ ἐπιάσθη τὸ θηρίον καὶ μετὰ τοὐτοῦ ὁ ψευδοπροφήτης ὁ ποιήσας τὰ σημεῖα ἐνώπιον αὐτοῦ ἐν οἷς ἐπλάνησεν τοὺς λαβόντας τὸ χάραγμα τοῦ θηρίου καὶ τοὺς προσκυνοῦντας τῇ εἰκόνι αὐτοῦ ζῶντες ἐβλήθησαν οἱ δύο εἰς τὴν λίμνην τοῦ πυρὸς τὴν καιομένην ἐν τῷ θείῳ 
7894	Rev 	19	21	καὶ οἱ λοιποὶ ἀπεκτάνθησαν ἐν τῇ ῥομφαίᾳ τοῦ καθημένου ἐπὶ τοῦ ἵππου τῇ ἐκπορευομένῃ ἐκ τοῦ στόματος αὐτοῦ καὶ πάντα τὰ ὄρνεα ἐχορτάσθησαν ἐκ τῶν σαρκῶν αὐτῶν 
7895	Rev 	20	1	Καὶ εἶδον ἄγγελον καταβαίνοντα ἐκ τοῦ οὐρανοῦ ἔχοντα τὴν κλεῖδα τῆς ἀβύσσου καὶ ἅλυσιν μεγάλην ἐπὶ τὴν χεῖρα αὐτοῦ 
7896	Rev 	20	2	καὶ ἐκράτησεν τὸν δράκοντα τὸν ὄφιν τὸν ἀρχαῖον, ὅς ἐστιν Διάβολος καὶ Σατανᾶς καὶ ἔδησεν αὐτὸν χίλια ἔτη 
7897	Rev 	20	3	καὶ ἔβαλεν αὐτὸν εἰς τὴν ἄβυσσον καὶ ἔκλεισεν αὐτὸν καὶ ἐσφράγισεν ἐπάνω αὐτοῦ ἵνα μὴ πλανήσῃ τὰ ἔθνη ἔτι ἄχρι τελεσθῇ τὰ χίλια ἔτη καὶ μετὰ ταῦτα δεῖ αὐτὸν λυθῆναι μικρὸν χρόνον 
7898	Rev 	20	4	Καὶ εἶδον θρόνους καὶ ἐκάθισαν ἐπ' αὐτούς καὶ κρίμα ἐδόθη αὐτοῖς καὶ τὰς ψυχὰς τῶν πεπελεκισμένων διὰ τὴν μαρτυρίαν Ἰησοῦ καὶ διὰ τὸν λόγον τοῦ θεοῦ καὶ οἵτινες οὐ προσεκύνησαν τῷ θηριῷ, οὐτὲ τὴν εἰκόνα αὐτοῦ καὶ οὐκ ἔλαβον τὸ χάραγμα ἐπὶ τὸ μέτωπον αὐτῶν καὶ ἐπὶ τὴν χεῖρα αὐτῶν, καὶ ἔζησαν καὶ ἐβασίλευσαν μετὰ Χριστοῦ τά χίλια ἔτη 
7899	Rev 	20	5	οἱ δὲ λοιποὶ τῶν νεκρῶν οὐκ ἀνἔζησαν ἕως τελεσθῇ τὰ χίλια ἔτη αὕτη ἡ ἀνάστασις ἡ πρώτη 
7900	Rev 	20	6	μακάριος καὶ ἅγιος ὁ ἔχων μέρος ἐν τῇ ἀναστάσει τῇ πρώτῃ.  ἐπὶ τούτων ὁ θάνατος ὁ δεύτερος οὐκ ἔχει ἐξουσίαν ἀλλ' ἔσονται ἱερεῖς τοῦ θεοῦ καὶ τοῦ Χριστοῦ καὶ βασιλεύσουσιν μετ' αὐτοῦ χίλια ἔτη 
7901	Rev 	20	7	Καὶ ὅταν τελεσθῇ τὰ χίλια ἔτη λυθήσεται ὁ Σατανᾶς ἐκ τῆς φυλακῆς αὐτοῦ 
7902	Rev 	20	8	καὶ ἐξελεύσεται πλανῆσαι τὰ ἔθνη τὰ ἐν ταῖς τέσσαρσιν γωνίαις τῆς γῆς τὸν Γὼγ καὶ τὸν Μαγώγ συναγαγεῖν αὐτοὺς εἰς πόλεμον ὧν ὁ ἀριθμὸς ὡς ἡ ἄμμος τῆς θαλάσσης 
7903	Rev 	20	9	καὶ ἀνέβησαν ἐπὶ τὸ πλάτος τῆς γῆς καὶ ἐκύκλωσαν τὴν παρεμβολὴν τῶν ἁγίων καὶ τὴν πόλιν τὴν ἠγαπημένην καὶ κατέβη πῦρ ἀπὸ τοῦ Θεοῦ ἐκ τοῦ οὐρανοῦ καὶ κατέφαγεν αὐτούς 
7904	Rev 	20	10	καὶ ὁ διάβολος ὁ πλανῶν αὐτοὺς ἐβλήθη εἰς τὴν λίμνην τοῦ πυρὸς καὶ θείου ὅπου τὸ θηρίον καὶ ὁ ψευδοπροφήτης καὶ βασανισθήσονται ἡμέρας καὶ νυκτὸς εἰς τοὺς αἰῶνας τῶν αἰώνων 
7905	Rev 	20	11	Καὶ εἶδον θρόνον λευκὸν μέγαν καὶ τὸν καθήμενον ἐπ' αὐτοῦ, οὗ ἀπὸ προσώπου ἔφυγεν ἡ γῆ καὶ ὁ οὐρανός καὶ τόπος οὐχ εὑρέθη αὐτοῖς 
7906	Rev 	20	12	καὶ εἶδον τοὺς νεκρούς μικρούς καὶ μεγάλους ἑστῶτας ἐνώπιον τοῦ θεοῦ, καὶ βιβλία ἠνεῳχθησαν.  καὶ βιβλίον ἄλλο ἠνεῳχθη, ὅ ἐστιν τῆς ζωῆς καὶ ἐκρίθησαν οἱ νεκροὶ ἐκ τῶν γεγραμμένων ἐν τοῖς βιβλίοις κατὰ τὰ ἔργα αὐτῶν 
7907	Rev 	20	13	καὶ ἔδωκεν ἡ θάλασσα τοὺς ἐν αὐτῇ νεκροὺς καὶ ὁ θάνατος καὶ ὁ ᾅδης ἔδωκαν τοὺς ἐν αὐτοῖς νεκροὺς καὶ ἐκρίθησαν ἕκαστος κατὰ τὰ ἔργα αὐτῶν 
7908	Rev 	20	14	καὶ ὁ θάνατος καὶ ὁ ᾅδης ἐβλήθησαν εἰς τὴν λίμνην τοῦ πυρός οὗτος ἐστιν ὁ δεύτερός θάνατος 
7909	Rev 	20	15	καὶ εἴ τις οὐχ εὑρέθη ἐν τῇ βίβλῳ τῆς ζωῆς γεγραμμένος ἐβλήθη εἰς τὴν λίμνην τοῦ πυρός 
7910	Rev 	21	1	Καὶ εἶδον οὐρανὸν καινὸν καὶ γῆν καινήν ὁ γὰρ πρῶτος οὐρανὸς καὶ ἡ πρώτη γῆ παρῆλθεν καὶ ἡ θάλασσα οὐκ ἔστιν ἔτι 
7911	Rev 	21	2	καὶ ἐγὼ Ἰωάννης εἶδον τὴν πόλιν τὴν ἁγίαν Ἰερουσαλὴμ καινὴν καταβαίνουσαν ἀπὸ τοῦ θεοῦ ἐκ τοῦ οὐρανοῦ ἡτοιμασμένην ὡς νύμφην κεκοσμημένην τῷ ἀνδρὶ αὐτῆς 
7912	Rev 	21	3	καὶ ἤκουσα φωνῆς μεγάλης ἐκ τοῦ οὐρανοῦ λεγούσης Ἰδού, ἡ σκηνὴ τοῦ θεοῦ μετὰ τῶν ἀνθρώπων καὶ σκηνώσει μετ' αὐτῶν καὶ αὐτοὶ λαοὶ αὐτοῦ ἔσονται καὶ αὐτὸς ὁ θεὸς ἔσται μετ' αὐτῶν θεός αὐτῶν 
7913	Rev 	21	4	καὶ ἐξαλείψει ὁ Θεὸς πᾶν δάκρυον ἀπὸ τῶν ὀφθαλμῶν αὐτῶν καὶ ὁ θάνατος οὐκ ἔσται ἔτι οὔτε πένθος οὔτε κραυγὴ οὔτε πόνος οὐκ ἔσται ἔτι ὅτι τὰ πρῶτα ἀπῆλθον 
7914	Rev 	21	5	Καὶ εἶπεν ὁ καθήμενος ἐπὶ τοῦ θρόνου, Ἰδού, καινὰ πάντα ποιῶ καὶ λέγει μοι, Γράψον ὅτι οὗτοι οἱ λόγοι ἀληθινοί καὶ πιστοὶ εἰσιν 
7915	Rev 	21	6	καὶ εἶπέν μοι γέγονεν ἐγώ εἰμι τὸ Α καὶ τὸ Ω ἡ ἀρχὴ καὶ τὸ τέλος ἐγὼ τῷ διψῶντι δώσω ἐκ τῆς πηγῆς τοῦ ὕδατος τῆς ζωῆς δωρεάν 
7916	Rev 	21	7	ὁ νικῶν κληρονομήσει πάντα, καὶ ἔσομαι αὐτῷ θεὸς καὶ αὐτὸς ἔσται μοι ὁ υἱός 
7917	Rev 	21	8	δειλοῖς δὲ καὶ ἀπίστοις καὶ ἐβδελυγμένοις καὶ φονεῦσιν καὶ πόρνοις καὶ φαρμακεῦσιν καὶ εἰδωλολάτραις καὶ πᾶσιν τοῖς ψευδέσιν τὸ μέρος αὐτῶν ἐν τῇ λίμνῃ τῇ καιομένῃ πυρὶ καὶ θείῳ ὅ ἐστιν δεύτερος θάνατος 
7918	Rev 	21	9	Καὶ ἦλθεν πρὸς με εἷς τῶν ἑπτὰ ἀγγέλων τῶν ἐχόντων τὰς ἑπτὰ φιάλας τὰς γεμούσας τῶν ἑπτὰ πληγῶν τῶν ἐσχάτων καὶ ἐλάλησεν μετ' ἐμοῦ λέγων, Δεῦρο δείξω σοι τὴν νύμφην τοῦ ἀρνίου τὴν γυναῖκα 
7919	Rev 	21	10	καὶ ἀπήνεγκέν με ἐν πνεύματι ἐπ' ὄρος μέγα καὶ ὑψηλόν καὶ ἔδειξέν μοι τὴν πόλιν τὴν μεγάλην, τὴν ἁγίαν Ἰερουσαλὴμ καταβαίνουσαν ἐκ τοῦ οὐρανοῦ ἀπὸ τοῦ θεοῦ 
7920	Rev 	21	11	ἔχουσαν τὴν δόξαν τοῦ θεοῦ καὶ ὁ φωστὴρ αὐτῆς ὅμοιος λίθῳ τιμιωτάτῳ ὡς λίθῳ ἰάσπιδι κρυσταλλίζοντι 
7921	Rev 	21	12	ἔχουσαν τε τεῖχος μέγα καὶ ὑψηλόν ἔχουσαν πυλῶνας δώδεκα καὶ ἐπὶ τοῖς πυλῶσιν ἀγγέλους δώδεκα καὶ ὀνόματα ἐπιγεγραμμένα ἅ ἐστιν τῶν δώδεκα φυλῶν τῶν υἱῶν Ἰσραήλ.  
7922	Rev 	21	13	ἀπ' ἀνατολῆς πυλῶνες τρεῖς ἀπὸ βορρᾶ πυλῶνες τρεῖς ἀπὸ νότου πυλῶνες τρεῖς ἀπὸ δυσμῶν πυλῶνες τρεῖς 
7923	Rev 	21	14	καὶ τὸ τεῖχος τῆς πόλεως ἔχον θεμελίους δώδεκα καὶ ἐν αὐτοῖς ὀνόματα τῶν δώδεκα ἀποστόλων τοῦ ἀρνίου 
7924	Rev 	21	15	Καὶ ὁ λαλῶν μετ' ἐμοῦ εἶχεν κάλαμον χρυσοῦν ἵνα μετρήσῃ τὴν πόλιν καὶ τοὺς πυλῶνας αὐτῆς καὶ τὸ τεῖχος αὐτῆς 
7925	Rev 	21	16	καὶ ἡ πόλις τετράγωνος κεῖται καὶ τὸ μῆκος αὐτῆς τοσοῦτόν ἐστίν ὅσον καὶ τὸ πλάτος καὶ ἐμέτρησεν τὴν πόλιν τῷ καλάμῳ ἐπὶ σταδίων δώδεκα χιλιάδων τὸ μῆκος καὶ τὸ πλάτος καὶ τὸ ὕψος αὐτῆς ἴσα ἐστιν 
7926	Rev 	21	17	καὶ ἐμέτρησεν τὸ τεῖχος αὐτῆς ἑκατὸν τεσσαράκοντα τεσσάρων πηχῶν μέτρον ἀνθρώπου ὅ ἐστιν ἀγγέλου 
7927	Rev 	21	18	καὶ ἦν ἡ ἐνδόμησις τοῦ τείχους αὐτῆς ἴασπις καὶ ἡ πόλις χρυσίον καθαρὸν ὅμοια ὑάλῳ καθαρῷ 
7928	Rev 	21	19	καὶ οἱ θεμέλιοι τοῦ τείχους τῆς πόλεως παντὶ λίθῳ τιμίῳ κεκοσμημένοι.  ὁ θεμέλιος ὁ πρῶτος ἴασπις ὁ δεύτερος σάπφειρος.  ὁ τρίτος χαλκηδών ὁ τέταρτος σμάραγδος 
7929	Rev 	21	20	ὁ πέμπτος σαρδόνυξ ὁ ἕκτος σάρδιος.  ὁ ἕβδομος χρυσόλιθος ὁ ὄγδοος βήρυλλος ὁ ἔνατος τοπάζιον ὁ δέκατος χρυσόπρασος ὁ ἑνδέκατος ὑάκινθος ὁ δωδέκατος ἀμέθυστος 
7930	Rev 	21	21	καὶ οἱ δώδεκα πυλῶνες δώδεκα μαργαρῖται ἀνὰ εἷς ἕκαστος τῶν πυλώνων ἦν ἐξ ἑνὸς μαργαρίτου καὶ ἡ πλατεῖα τῆς πόλεως χρυσίον καθαρὸν ὡς ὕαλος διαφανής 
7931	Rev 	21	22	Καὶ ναὸν οὐκ εἶδον ἐν αὐτῇ ὁ γὰρ κύριος ὁ θεὸς ὁ παντοκράτωρ ναὸς αὐτῆς ἐστιν καὶ τὸ ἀρνίον 
7932	Rev 	21	23	καὶ ἡ πόλις οὐ χρείαν ἔχει τοῦ ἡλίου οὐδὲ τῆς σελήνης ἵνα φαίνωσιν ἐν αὐτῇ ἡ γὰρ δόξα τοῦ θεοῦ ἐφώτισεν αὐτήν καὶ ὁ λύχνος αὐτῆς τὸ ἀρνίον 
7933	Rev 	21	24	καὶ τὰ ἔθνη τῶν σωζομένων ἐν τῷ φωτί αὐτῆς περιπατήσουσιν καὶ οἱ βασιλεῖς τῆς γῆς φέρουσιν τὴν δόξαν καὶ τὴν τιμὴν αὐτῶν εἰς αὐτήν 
7934	Rev 	21	25	καὶ οἱ πυλῶνες αὐτῆς οὐ μὴ κλεισθῶσιν ἡμέρας νὺξ γὰρ οὐκ ἔσται ἐκεῖ 
7935	Rev 	21	26	καὶ οἴσουσιν τὴν δόξαν καὶ τὴν τιμὴν τῶν ἐθνῶν εἰς αὐτήν 
7936	Rev 	21	27	καὶ οὐ μὴ εἰσέλθῃ εἰς αὐτὴν πᾶν κοινοῦν, καὶ ποιοῦν βδέλυγμα καὶ ψεῦδος εἰ μὴ οἱ γεγραμμένοι ἐν τῷ βιβλίῳ τῆς ζωῆς τοῦ ἀρνίου 
7937	Rev 	22	1	Καὶ ἔδειξέν μοι καθαρὸν ποταμὸν ὕδατος ζωῆς λαμπρὸν ὡς κρύσταλλον ἐκπορευόμενον ἐκ τοῦ θρόνου τοῦ θεοῦ καὶ τοῦ ἀρνίου 
7938	Rev 	22	2	ἐν μέσῳ τῆς πλατείας αὐτῆς καὶ τοῦ ποταμοῦ ἐντεῦθεν καὶ ἐντεῦθεν ξύλον ζωῆς ποιοῦν καρποὺς δώδεκα κατὰ μῆνα ἕνα ἕκαστον ἀποδιδοῦν τὸν καρπὸν αὐτοῦ καὶ τὰ φύλλα τοῦ ξύλου εἰς θεραπείαν τῶν ἐθνῶν 
7939	Rev 	22	3	καὶ πᾶν κατανάθεμα οὐκ ἔσται ἔτι καὶ ὁ θρόνος τοῦ θεοῦ καὶ τοῦ ἀρνίου ἐν αὐτῇ ἔσται καὶ οἱ δοῦλοι αὐτοῦ λατρεύσουσιν αὐτῷ 
7940	Rev 	22	4	καὶ ὄψονται τὸ πρόσωπον αὐτοῦ καὶ τὸ ὄνομα αὐτοῦ ἐπὶ τῶν μετώπων αὐτῶν 
7941	Rev 	22	5	καὶ νὺξ οὐκ ἔσται ἐκει, καὶ χρείαν οὐκ ἔχουσιν λύχνου καὶ φωτὸς ἡλίου ὅτι κύριος ὁ θεὸς φωτίζει αὐτούς καὶ βασιλεύσουσιν εἰς τοὺς αἰῶνας τῶν αἰώνων 
7942	Rev 	22	6	Καὶ εἶπέν μοι, Οὗτοι οἱ λόγοι πιστοὶ καὶ ἀληθινοί καὶ κύριος ὁ θεὸς τῶν ἁγίων προφητῶν ἀπέστειλεν τὸν ἄγγελον αὐτοῦ δεῖξαι τοῖς δούλοις αὐτοῦ ἃ δεῖ γενέσθαι ἐν τάχει 
7943	Rev 	22	7	ἰδού, ἔρχομαι ταχύ. μακάριος ὁ τηρῶν τοὺς λόγους τῆς προφητείας τοῦ βιβλίου τούτου 
7944	Rev 	22	8	καὶ ἐγὼ Ἰωάννης ὁ βλέπων ταῦτα καὶ ἀκούων καὶ ὅτε ἤκουσα καὶ ἔβλεψα ἔπεσα προσκυνῆσαι ἔμπροσθεν τῶν ποδῶν τοῦ ἀγγέλου τοῦ δεικνύοντός μοι ταῦτα 
7945	Rev 	22	9	καὶ λέγει μοι, Ὅρα μή.  σύνδουλός σου γάρ εἰμι καὶ τῶν ἀδελφῶν σου τῶν προφητῶν καὶ τῶν τηρούντων τοὺς λόγους τοῦ βιβλίου τούτου.  τῷ θεῷ προσκύνησον 
